"ID","Player","Team","Position","RkOv","Status","Opponent","Salary","FPts","FP/G","%D","ADP","Ros","GP","Min","G","A2","KP","AT","SOP","TLM","Tu","ErS","ErG","YC","SYC","RC","RCR","HB","Pen","Off","SFTP","AC","Int","CLO","CLR","CoSF","BC","BS","TkW+BS","DW","AER","BCC","BCM","BR","FKG","SBON","PKM","PKD","OG","GAO","CS"
"*06f8y*","Alex Scott","BOU","M","208","FA","@LIV Fri 7:00PM","3,900","88.23","3.84","2","491.1","3%","23","992","1","0","22","1","0","0","17","1","1","3","0","0","0","0","0","1","113","7","12","0","17","38","1","4","19","76","17","4","0","63","0","12","0","0","0","25","3"
"*04qos*","Issa Diop","FUL","D","211","FA","@BHA Sat 2:00PM","4,100","86.65","4.81","0","-","1%","18","1,420","0","0","0","0","0","1","3","0","1","2","1","1","0","1","3","0","70","0","17","3","80","5","0","19","35","60","25","0","0","65","0","2","0","0","0","25","5"
"*062h9*","Luis Sinisterra","BOU","F","213","FA","@LIV Fri 7:00PM","3,600","86.55","4.33","2","514.1","2%","20","673","2","0","20","2","1","0","24","0","0","0","0","0","0","0","0","4","113","1","8","0","4","35","0","0","12","74","16","2","1","47","0","13","0","0","0","18","1"
"*04ml6*","Konstantinos Mavropanos","WHU","D","214","FA","@SUN Sat 2:00PM","5,400","86.53","4.55","0","-","2%","19","1,500","1","0","3","0","0","2","7","1","2","2","0","0","0","0","0","0","41","0","23","0","78","12","1","13","29","84","44","0","1","70","0","3","0","0","2","27","3"
"*06fwi*","Carlos Baleba","BHA","M","215","FA","FUL Sat 2:00PM","7,400","85.91","3.18","30","141.3","35%","27","1,303","0","0","8","0","0","0","16","1","2","7","0","0","0","3","0","0","90","0","18","0","27","38","3","7","27","102","25","1","0","95","0","12","0","0","0","28","2"
"*02oo1*","Ben Davies","TOT","D","217","FA","BUR Sat 2:00PM","5,900","82.96","4.88","0","-","1%","17","1,079","1","0","4","2","0","0","2","0","0","2","0","0","0","0","0","0","121","1","10","0","35","23","0","15","32","76","29","0","3","53","0","5","0","1","0","21","1"
"*062a9*","Sven Botman","NEW","D","218","FA","@AVL Sat 11:30AM","4,800","81.24","4.78","19","204.9","18%","17","1,373","2","0","5","2","0","2","5","1","2","2","0","0","0","0","1","1","46","0","9","1","58","2","3","16","29","56","34","2","0","70","0","2","0","0","1","29","3"
"*03pig*","Jamaal Lascelles","NEW","D","219","FA","@AVL Sat 11:30AM","2,000","81.22","5.08","0","-","1%","16","1,073","1","0","2","0","0","0","2","0","0","4","0","0","0","0","0","1","52","0","5","0","42","3","0","12","21","64","47","0","1","53","0","3","0","0","0","15","5"
"*05uhj*","Conor Bradley","LIV","D","220","FA","BOU Fri 7:00PM","4,500","80.77","7.34","81","118.7","82%","11","752","1","0","15","3","0","0","17","0","0","2","0","0","0","0","0","2","121","4","10","0","13","25","1","1","26","69","11","2","0","50","0","1","0","0","1","7","3"
"*06ab3*","Lewis Miley","NEW","M","221","FA","@AVL Sat 11:30AM","2,700","79.84","4.7","0","-","2%","17","1,194","1","0","12","3","0","0","16","2","0","1","0","0","0","0","0","2","132","2","8","0","16","14","2","3","24","58","11","3","1","78","0","3","0","0","0","29","1"
"*06fvn*","Beto","EVE","F","222","FA","@LEE Mon 7:00PM","6,000","79.44","2.65","76","119.5","85%","30","913","3","0","11","0","0","0","47","0","0","2","0","0","0","1","0","10","51","0","1","0","13","34","1","0","6","95","47","3","8","36","0","21","1","0","0","20","2"
"*05yct*","Nathan Patterson","EVE","D","223","FA","@LEE Mon 7:00PM","3,100","78.66","3.93","2","519.1","2%","20","990","0","0","8","2","1","1","19","0","0","4","0","0","0","1","0","1","87","7","9","1","28","12","5","3","27","53","7","3","1","60","0","11","0","0","0","21","2"
"*068yt*","Sasa Lukic","FUL","M","224","FA","@BHA Sat 2:00PM","5,700","78.38","3.27","3","430","2%","24","1,103","1","0","11","0","0","1","11","1","0","3","0","0","0","0","0","0","74","0","16","0","18","14","1","5","24","58","11","0","2","65","0","11","0","0","0","20","5"
"*062x7*","Rico Lewis","MCI","D","225","FA","@WOL Sat 4:30PM","6,100","77.95","4.87","6","367","6%","16","796","2","0","13","0","0","0","2","0","0","1","0","0","0","1","0","0","156","0","4","0","3","24","3","1","8","34","0","4","0","42","0","8","0","0","0","9","4"
"*0687b*","Alex Moreno","AVL","D","226","FA","NEW Sat 11:30AM","5,300","77.41","3.69","0","-","2%","21","1,017","2","0","11","0","0","0","14","0","0","2","0","0","0","1","0","2","79","4","13","0","33","31","4","2","14","53","4","1","1","40","0","10","0","0","1","20","3"
"*02yl5*","John Stones","MCI","D","228","FA","@WOL Sat 4:30PM","3,700","76.85","4.8","4","461.3","4%","16","1,058","1","0","6","0","0","0","5","0","0","2","0","0","0","0","0","0","183","0","10","0","20","6","1","7","8","22","14","0","0","46","0","4","0","0","0","9","5"
"*06804*","Benoit Badiashile","CHE","D","229","FA","CRY Sun 1:00PM","3,900","76.76","4.26","0","-","1%","18","1,333","0","0","6","1","0","0","6","1","1","3","0","0","0","0","1","1","70","0","18","1","65","6","1","14","29","55","28","2","1","82","0","3","0","0","1","31","3"
"*05n3v*","Konstantinos Tsimikas","LIV","D","230","FA","BOU Fri 7:00PM","5,100","75.03","5.77","0","-","2%","13","671","0","0","16","3","0","0","9","0","0","0","0","0","0","0","0","1","87","19","6","0","9","11","1","1","14","33","4","2","0","43","0","5","0","0","0","7","4"
"*04o82*","Curtis Jones","LIV","M","231","FA","BOU Fri 7:00PM","5,900","74.19","3.23","7","396.6","6%","23","1,148","1","0","11","1","0","0","15","0","0","3","0","1","0","0","0","5","206","1","7","0","7","29","1","0","14","63","7","0","1","72","0","9","0","0","0","17","2"
"*06fxv*","Jean-Ricner Bellegarde","WOL","M","232","FA","MCI Sat 4:30PM","6,000","73.79","3.35","54","136.6","64%","22","940","2","0","12","2","0","0","25","0","0","0","0","1","0","2","0","2","83","3","8","0","13","41","1","2","12","66","8","1","0","41","0","12","0","0","0","23","0"
"*05ylw*","Rodrigo Bentancur","TOT","M","233","FA","BUR Sat 2:00PM","5,600","73.69","3.2","11","307.6","12%","23","989","1","0","8","1","1","0","16","1","0","7","0","0","0","0","0","0","212","1","17","0","16","28","0","4","19","65","14","0","1","54","0","10","0","0","0","25","1"
"*06clx*","Jordan Beyer","BUR","D","234","FA","@TOT Sat 2:00PM","2,000","73.69","4.91","0","-","0%","15","1,233","0","0","3","1","0","1","5","0","1","6","0","0","0","0","0","0","41","0","16","0","68","10","0","15","35","73","29","1","0","57","0","0","0","0","0","23","2"
"*063zi*","Matheus Nunes","MCI","D","235","FA","@WOL Sat 4:30PM","7,600","70.48","3.71","95","108.9","96%","19","820","0","0","12","2","1","0","22","0","1","0","1","1","0","0","0","5","166","7","7","0","9","43","0","1","6","63","7","2","2","40","0","10","0","0","0","13","2"
"*04mup*","Trevoh Chalobah","CHE","D","236","FA","CRY Sun 1:00PM","7,600","70.25","5.4","22","178","25%","13","946","1","1","2","0","0","0","10","0","0","1","0","0","0","0","0","0","66","0","8","0","49","4","2","7","19","39","19","0","0","46","0","3","0","0","0","14","3"
"*05746*","Emil Krafth","NEW","D","237","FA","@AVL Sat 11:30AM","2,500","69.95","4.11","0","-","1%","17","906","0","0","9","0","1","0","8","0","0","2","0","0","0","0","0","0","86","8","9","0","18","10","3","3","17","44","13","2","0","44","0","9","0","0","0","15","3"
"*05y9n*","Lewis Hall","NEW","D","238","FA","@AVL Sat 11:30AM","9,400","69.88","3.88","100","68.2","100%","18","760","1","0","3","0","0","0","9","1","0","2","0","0","0","0","0","0","86","4","12","0","17","14","5","2","20","52","10","0","0","56","0","10","0","0","0","12","2"
"*02oq6*","Luke Shaw","MUN","D","240","FA","ARS Sun 3:30PM","2,500","67.85","5.65","0","-","3%","12","959","0","0","13","1","0","0","14","0","0","6","0","0","0","1","0","0","99","9","6","0","37","10","2","11","19","34","13","1","0","59","0","0","0","0","0","13","4"
"*06fxu*","Ibrahim Sangare","NOT","M","241","FA","BRF Sun 1:00PM","3,700","66.03","3.88","1","1180.8","1%","17","1,026","0","0","7","0","0","0","10","0","0","6","0","0","0","0","0","2","77","0","16","0","19","15","2","7","30","65","9","0","1","70","0","4","0","0","0","16","4"
"*06jgr*","Maxime Esteve","BUR","D","242","FA","@TOT Sat 2:00PM","4,100","65.29","4.08","10","308.8","11%","16","1,310","0","0","1","0","0","1","5","0","0","6","0","0","0","0","0","0","63","1","27","0","55","17","1","10","20","70","27","0","0","62","0","1","0","0","0","28","0"
"*06dqv*","Luca Koleosho","BUR","M","243","FA","@TOT Sat 2:00PM","2,000","65.26","4.35","0","-","1%","15","970","1","0","11","2","1","0","22","0","0","0","0","0","0","0","0","8","87","2","2","0","0","46","0","0","4","55","2","2","3","46","0","2","0","1","0","23","3"
"*066r9*","Ehor Yarmolyuk","BRF","M","244","FA","@NOT Sun 1:00PM","4,300","63.5","2.35","0","-","2%","27","652","0","0","3","0","0","0","17","0","0","2","0","0","0","2","0","1","82","1","6","0","5","23","0","4","15","49","9","0","2","50","0","21","0","0","0","9","4"
"*05a6d*","Tariq Lamptey","BHA","D","245","FA","FUL Sat 2:00PM","4,400","62.56","3.29","1","1072.2","2%","19","898","0","0","10","3","0","0","22","0","0","3","0","0","0","1","1","3","75","9","6","1","5","24","1","3","17","49","4","1","1","32","0","9","0","0","0","20","1"
"*056ir*","Adam Webster","BHA","D","246","FA","FUL Sat 2:00PM","5,200","61.35","4.09","0","-","0%","15","1,140","0","0","5","0","0","0","5","0","1","2","0","0","0","0","0","0","145","0","16","0","41","3","2","12","24","50","33","0","0","63","0","2","0","0","1","22","2"
"*05oeh*","Kenny Tete","FUL","D","247","FA","@BHA Sat 2:00PM","6,800","61.12","4.37","64","137.8","64%","14","859","1","0","3","0","1","0","10","0","0","2","0","0","0","2","1","0","113","7","16","0","31","21","4","3","20","53","5","0","1","45","0","4","0","0","0","21","2"
"*02lv9*","James Milner","BHA","M","249","FA","FUL Sat 2:00PM","2,400","59.52","3.97","0","-","0%","15","765","0","0","16","2","1","0","11","0","0","3","0","0","0","0","1","3","164","8","8","0","13","7","3","0","14","33","6","2","0","45","0","4","0","0","0","12","4"
"*05raa*","Hugo Bueno","WOL","D","250","FA","MCI Sat 4:30PM","2,000","59.47","2.7","1","1133.4","2%","22","709","0","0","6","0","0","0","7","0","0","1","0","0","0","1","0","1","48","10","6","0","20","14","4","4","18","44","9","2","0","37","0","15","0","0","1","16","2"
"*051k3*","Jacob Ramsey","AVL","M","251","FA","NEW Sat 11:30AM","5,500","58.93","3.68","7","363.9","8%","16","842","1","1","10","1","0","0","18","0","0","2","0","0","0","0","0","0","108","2","3","0","7","20","1","2","10","41","5","1","2","42","0","8","0","0","0","12","0"
"*03u2b*","Adama Traore","FUL","F","252","FA","@BHA Sat 2:00PM","6,600","57.46","3.38","59","148.8","53%","17","349","2","0","7","3","1","0","13","0","0","2","0","0","0","0","0","0","51","5","1","0","2","13","0","0","3","26","9","2","2","13","0","16","0","0","0","13","0"
"*062ot*","Cheick Doucoure","CRY","M","253","FA","@CHE Sun 1:00PM","3,500","56.42","5.13","2","423.1","2%","11","918","0","0","10","0","0","0","16","0","0","2","0","0","0","0","0","0","82","0","20","0","9","11","3","2","19","50","5","1","0","74","0","0","0","0","0","12","3"
"*04e1k*","Solly March","BHA","M","254","FA","FUL Sat 2:00PM","2,300","55.44","7.92","1","1147.2","2%","7","553","3","0","7","1","0","0","8","0","0","1","0","0","0","0","0","7","71","7","11","0","8","16","0","0","14","41","6","2","1","36","0","0","0","0","0","11","2"
"*05gvx*","Armando Broja","CHE","F","255","FA","CRY Sun 1:00PM","2,500","55.02","2.62","0","-","1%","21","517","1","0","4","2","1","0","20","0","0","0","0","0","0","1","0","6","61","0","0","0","3","26","0","1","1","39","10","1","2","16","0","15","0","1","0","9","3"
"*03sbh*","Enes Unal","BOU","F","256","FA","@LIV Fri 7:00PM","3,100","52.92","3.31","0","-","1%","16","308","2","0","5","4","0","0","15","0","0","1","0","0","0","1","0","6","32","0","1","0","6","11","0","2","6","25","9","2","6","10","0","14","0","0","0","9","1"
"*067ys*","Jack Hinshelwood","BHA","M","257","FA","FUL Sat 2:00PM","5,600","52.49","4.37","10","314.6","9%","12","861","3","0","8","0","0","0","9","0","0","1","0","0","0","0","1","1","79","2","14","1","16","3","2","2","7","24","7","1","3","33","0","4","0","0","0","17","2"
"*02lpl*","Seamus Coleman","EVE","D","258","FA","@LEE Mon 7:00PM","2,400","52.47","4.37","0","-","1%","12","657","0","0","3","0","0","0","7","0","1","0","0","0","0","1","0","0","41","2","7","1","24","11","2","4","18","29","1","1","0","39","0","5","0","0","1","10","4"
"*03v6t*","Ben Chilwell","CHE","D","259","FA","CRY Sun 1:00PM","3,900","52.22","4.02","6","353.1","4%","13","747","0","0","14","2","0","0","21","1","0","5","0","0","0","0","0","4","101","9","4","0","17","19","2","3","13","46","12","3","2","33","0","4","0","0","0","14","1"
"*05uht*","Morgan Rogers","AVL","M","260","FA","NEW Sat 11:30AM","8,900","50.99","4.64","100","25.6","100%","11","634","3","0","9","1","0","0","17","0","0","3","0","0","0","0","0","0","52","0","3","0","8","26","3","0","1","41","7","1","1","31","0","3","0","0","0","13","2"
"*05ye7*","Oscar Bobb","MCI","M","264","FA","@WOL Sat 4:30PM","2,000","48.7","3.48","24","182.3","17%","14","287","1","1","9","2","0","0","6","0","0","0","0","0","0","1","0","0","107","3","5","0","1","14","0","0","3","22","1","2","1","17","0","12","0","0","0","5","1"
"*052cd*","Mason Mount","MUN","M","265","FA","ARS Sun 3:30PM","2,900","45.07","3.22","21","234.7","12%","14","501","1","0","6","0","0","0","11","0","0","2","0","0","0","0","0","0","70","4","6","0","3","13","0","1","15","41","6","0","0","37","0","9","0","0","0","13","1"
"*04ylt*","Chris Mepham","BOU","D","267","FA","@LIV Fri 7:00PM","2,000","44.07","4.41","0","-","0%","10","609","0","0","3","1","0","0","2","1","0","2","0","0","0","0","0","0","48","0","7","0","29","2","1","6","17","43","30","1","0","31","0","4","0","0","0","16","1"
"*067zv*","Kevin Schade","BRF","F","268","FA","@NOT Sun 1:00PM","8,600","43.69","3.97","100","62.7","100%","11","321","2","0","4","2","0","0","14","0","0","0","0","0","0","1","0","2","24","2","1","0","4","8","0","0","1","28","17","2","2","23","0","8","0","0","0","5","1"
"*06fwx*","Santiago Bueno","WOL","D","269","FA","MCI Sat 4:30PM","4,900","42.95","3.58","0","-","1%","12","816","0","0","2","0","0","0","1","0","0","1","0","0","0","0","0","0","26","0","6","0","33","6","0","12","19","34","16","0","0","30","0","3","0","0","0","18","0"
"*06cm0*","Christopher Nkunku","CHE","F","270","FA","CRY Sun 1:00PM","3,900","42.72","3.88","11","322.8","9%","11","429","3","0","3","0","0","0","17","0","0","0","0","0","0","0","0","3","68","0","2","0","4","9","0","1","5","24","10","0","3","12","0","9","0","0","0","12","0"
"*061xs*","Julio Enciso","BHA","M","271","FA","FUL Sat 2:00PM","5,200","40.08","3.34","9","340.9","6%","12","463","0","0","9","2","0","0","15","0","0","2","0","0","0","0","0","1","54","2","0","0","3","27","0","0","2","34","1","4","2","13","0","7","0","0","0","12","0"
"*062pl*","Lisandro Martinez","MUN","D","272","FA","ARS Sun 3:30PM","7,000","39.5","3.59","5","367.8","6%","11","640","0","0","3","1","0","0","1","0","0","3","0","0","0","0","0","0","40","0","5","1","23","5","3","8","16","21","4","0","0","33","0","3","0","0","1","12","1"
"*04sat*","Emile Smith Rowe","FUL","M","273","FA","@BHA Sat 2:00PM","5,900","39.31","3.02","64","130.6","73%","13","335","0","0","4","2","1","0","6","0","0","0","0","0","0","0","0","0","82","0","3","0","1","5","0","1","2","12","3","0","1","15","0","10","0","0","0","3","3"
"*062og*","Aaron Hickey","BRF","D","274","FA","@NOT Sun 1:00PM","2,000","38.65","4.29","0","-","1%","9","713","0","0","1","0","0","0","14","0","0","5","0","0","0","0","0","0","33","0","3","0","10","21","0","3","12","38","2","0","0","42","0","0","0","0","0","12","2"
"*061z3*","Fabio Vieira","ARS","M","275","FA","@MUN Sun 3:30PM","2,000","38.62","3.51","0","-","1%","11","284","1","0","5","3","0","0","7","0","0","0","0","1","0","1","0","2","53","3","2","0","1","12","1","0","2","16","1","2","0","16","0","9","0","2","0","2","1"
"*05t6x*","William Osula","NEW","F","276","FA","@AVL Sat 11:30AM","2,100","38.39","1.83","4","365.2","3%","21","768","0","0","1","1","0","0","32","0","0","4","0","0","0","1","0","6","21","1","2","0","9","15","0","1","3","41","24","1","2","12","0","12","0","0","0","23","0"
"*06fy5*","Mike Tresor","BUR","F","277","FA","@TOT Sat 2:00PM","2,000","38.21","2.39","0","-","0%","16","398","0","0","7","0","0","0","9","0","0","0","0","0","0","0","0","2","50","5","1","0","1","14","0","0","6","25","1","1","1","28","0","13","0","0","0","10","0"
"*05r34*","Amad Diallo","MUN","M","278","FA","ARS Sun 3:30PM","9,200","38.18","4.24","100","19.4","100%","9","380","1","0","10","1","0","0","7","0","0","1","0","0","0","0","0","0","51","0","1","0","6","15","0","1","4","29","4","1","0","14","0","6","0","0","0","6","1"
"*04azm*","Connor Roberts","BUR","D","279","FA","@TOT Sat 2:00PM","5,000","37.19","2.66","2","531.1","2%","14","811","0","0","7","1","0","0","3","2","0","3","1","1","0","0","0","3","89","2","4","1","22","9","3","6","11","27","7","0","1","40","0","6","0","0","0","22","0"
"*068ys*","Naouirou Ahamada","CRY","M","280","FA","@CHE Sun 1:00PM","2,000","36.04","1.8","0","-","0%","20","315","0","0","1","0","0","0","8","0","0","2","1","1","0","0","0","1","43","0","2","0","4","13","0","0","9","29","4","0","0","30","0","20","0","0","0","14","0"
"*04rh9*","David Brooks","BOU","M","281","FA","@LIV Fri 7:00PM","4,000","34.84","2.68","0","-","2%","13","261","1","0","8","1","1","0","7","0","0","1","0","0","0","0","0","1","44","4","2","0","2","5","0","0","4","11","1","2","3","17","0","11","0","0","0","7","0"
"*051k7*","Reece James","CHE","D","282","FA","CRY Sun 1:00PM","6,000","34.79","3.48","100","89","98%","10","412","0","1","12","2","0","0","6","1","0","0","1","2","0","0","0","2","70","7","3","0","7","14","0","4","13","36","8","7","0","28","0","5","0","0","0","11","0"
"*05uog*","Lewis Dobbin","AVL","F","283","FA","NEW Sat 11:30AM","2,000","32.34","2.69","0","-","0%","12","220","1","0","4","0","0","0","12","0","0","1","0","0","0","0","0","0","18","1","1","0","0","12","0","1","8","23","2","1","1","20","0","11","0","0","0","3","1"
"*04ge8*","Reiss Nelson","ARS","F","284","FA","@MUN Sun 3:30PM","4,200","31.25","2.08","49","133.2","61%","15","245","0","0","5","0","0","0","11","0","0","1","0","0","0","0","0","0","45","3","1","0","5","7","0","1","7","16","0","1","0","22","0","14","0","0","0","1","1"
"*05tqz*","Rico Henry","BRF","D","286","FA","@NOT Sun 1:00PM","2,400","30.68","6.14","2","374.7","2%","5","401","0","1","5","1","0","0","8","0","1","1","0","0","0","0","0","2","37","2","5","0","5","13","0","3","8","24","4","2","0","24","0","0","0","0","0","5","1"
"*06492*","Sasa Kalajdzic","WOL","F","287","FA","MCI Sat 4:30PM","2,000","30.6","2.78","0","-","0%","11","150","2","0","4","0","0","0","2","0","0","1","0","0","0","0","0","2","10","0","1","0","6","5","0","0","2","19","8","2","1","4","0","10","0","0","0","2","1"
"*06exa*","Matheus Franca","CRY","F","288","FA","@CHE Sun 1:00PM","2,600","30.58","3.06","0","-","2%","10","216","0","0","6","2","0","0","4","0","0","1","0","0","0","0","0","2","17","3","1","0","1","6","0","0","3","10","1","1","0","17","0","9","0","1","0","7","0"
"*06ime*","Radu Dragusin","TOT","D","289","FA","BUR Sat 2:00PM","4,200","30.27","3.36","0","-","1%","9","420","0","0","0","0","0","0","1","0","0","1","0","0","0","0","0","1","14","0","8","0","18","5","1","4","7","19","9","0","1","21","0","5","0","0","0","7","1"
"*05vyc*","Aaron Ramsey","BUR","M","290","FA","@TOT Sat 2:00PM","2,000","30.18","2.16","0","-","1%","14","511","0","0","1","0","0","0","11","0","0","1","0","0","0","0","1","1","37","0","1","0","10","6","0","2","16","27","4","1","0","24","0","9","0","0","0","17","0"
"*06cms*","Sandro Tonali","NEW","M","291","FA","@AVL Sat 11:30AM","7,600","30.05","3.76","94","99.5","96%","8","432","1","1","7","0","0","0","4","0","0","2","0","0","0","0","0","0","42","4","2","0","4","9","0","0","7","17","1","0","1","20","0","3","0","0","0","5","1"
"*04ge6*","Joe Willock","NEW","M","292","FA","@AVL Sat 11:30AM","4,000","29.81","3.31","2","541.1","1%","9","409","1","0","7","0","0","0","14","0","0","0","0","0","0","0","0","1","56","1","1","0","1","10","0","0","7","24","1","0","1","26","0","4","0","0","0","9","1"
"*06c4h*","Hjalmar Ekdal","BUR","D","293","FA","@TOT Sat 2:00PM","2,000","27.5","3.44","0","-","0%","8","430","0","0","1","0","0","0","2","0","0","2","0","0","0","0","0","0","15","0","6","0","21","4","0","5","7","12","4","0","0","26","0","3","0","0","0","8","1"
"*0327r*","Michael Keane","EVE","D","294","FA","@LEE Mon 7:00PM","5,400","27.33","3.04","0","-","1%","9","435","1","0","0","0","1","0","2","0","1","2","0","0","0","1","1","0","21","0","5","0","18","2","0","4","7","25","16","0","1","26","0","5","0","0","0","13","1"
"*06few*","Youssef Chermiti","EVE","F","295","FA","@LEE Mon 7:00PM","2,000","27.22","1.51","0","-","1%","18","183","0","0","4","0","0","0","14","0","0","3","0","0","0","0","0","6","17","0","1","0","2","7","0","1","3","25","15","2","1","9","0","17","0","0","0","4","1"
"*06329*","Manor Solomon","TOT","F","296","FA","BUR Sat 2:00PM","2,000","26.86","5.37","15","261","14%","5","193","0","0","12","2","0","0","5","0","0","1","0","0","0","0","0","1","50","1","3","0","1","11","1","0","3","14","0","1","0","11","0","3","0","0","0","2","0"
"*06eo0*","Lesley Ugochukwu","CHE","M","297","FA","CRY Sun 1:00PM","4,400","26.46","2.2","1","1039.4","2%","12","291","0","0","3","0","0","0","3","0","0","2","0","0","0","1","0","0","33","0","1","0","5","5","0","2","12","28","9","0","0","12","0","9","0","0","0","6","1"
"*05re5*","Carney Chukwuemeka","CHE","M","298","FA","CRY Sun 1:00PM","2,000","25.58","2.84","0","-","1%","9","217","1","0","4","1","0","0","5","0","0","2","0","0","0","0","0","0","48","0","0","0","1","4","0","1","5","11","1","0","0","11","0","7","0","0","0","5","0"
"*05uh9*","Bryan Gil","TOT","F","299","FA","BUR Sat 2:00PM","2,000","24.79","2.25","0","-","0%","11","192","0","0","4","0","1","0","9","0","0","0","0","0","0","0","0","1","55","2","3","0","4","11","0","0","0","12","0","0","1","16","0","9","0","0","0","11","0"
"*06fuh*","Hannes Delcroix","BUR","D","300","FA","@TOT Sat 2:00PM","2,000","23.68","1.97","0","-","0%","12","580","0","0","4","0","0","1","5","0","0","2","0","0","0","0","0","0","36","2","9","0","23","3","3","3","9","21","8","0","0","29","0","7","0","0","0","25","0"
"*061xw*","Joe Worrall","BUR","D","301","FA","@TOT Sat 2:00PM","2,000","23.36","3.34","0","-","0%","7","436","0","0","2","0","0","0","0","1","0","0","0","1","0","0","0","0","8","0","3","0","31","2","1","4","9","21","12","0","0","18","0","2","0","0","0","8","1"
"*05n03*","Kalvin Phillips","MCI","M","302","FA","@WOL Sat 4:30PM","3,700","23.1","1.93","0","-","1%","12","386","0","0","0","0","0","0","8","0","1","1","1","1","0","0","1","0","51","1","6","0","4","9","0","1","10","30","7","0","0","31","0","9","0","0","0","12","0"
"*066si*","Alfie Gilchrist","CHE","D","304","FA","CRY Sun 1:00PM","2,000","22.63","2.06","0","-","0%","11","195","1","0","0","0","0","0","2","0","0","1","0","0","0","0","0","0","21","0","3","0","9","1","2","3","3","7","2","0","0","9","0","9","0","0","0","6","1"
"*052cb*","Ian Maatsen","AVL","D","305","FA","NEW Sat 11:30AM","4,900","22.46","1.87","91","109.2","93%","12","191","0","0","2","0","1","0","8","0","0","1","0","0","0","0","0","0","38","2","3","0","9","1","1","0","2","7","3","0","1","11","0","11","0","0","0","5","0"
"*04u6i*","Leander Dendoncker","AVL","M","306","FA","NEW Sat 11:30AM","2,000","21.75","2.72","0","-","0%","8","115","1","0","0","1","0","0","2","1","0","0","0","0","0","0","0","0","5","0","2","0","3","1","0","2","6","11","4","0","0","4","0","7","0","0","0","3","0"
"*05t6z*","Tim Iroegbunam","EVE","M","307","FA","@LEE Mon 7:00PM","3,300","18.69","2.08","0","-","2%","9","150","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","3","0","2","0","2","6","1","0","5","14","2","0","0","15","0","8","0","0","0","7","0"
"*05t6y*","Hannibal Mejbri","BUR","M","308","FA","@TOT Sat 2:00PM","6,400","17.66","3.53","4","420.3","3%","5","127","1","0","2","0","0","0","7","0","0","1","0","0","0","0","0","1","14","0","0","0","0","8","0","1","4","13","2","0","0","10","0","4","0","0","0","1","1"
"*05rjn*","Jesurun Rak-Sakyi","CRY","M","309","FA","@CHE Sun 1:00PM","2,000","17","2.83","0","-","1%","6","128","0","0","2","0","0","0","4","0","0","0","0","0","0","0","0","0","18","0","3","0","1","9","0","0","1","15","3","0","0","6","0","6","0","0","0","3","1"
"*05w90*","Maxwel Cornet","WHU","F","310","FA","@SUN Sat 2:00PM","2,200","16.96","2.42","0","-","0%","7","106","1","0","4","0","0","0","1","0","0","0","0","0","0","1","0","3","13","0","2","0","1","2","0","0","2","5","0","0","0","8","0","6","0","0","0","3","0"
"*06c4p*","Benson Manuel","BUR","F","312","FA","@TOT Sat 2:00PM","2,000","14.86","1.86","0","-","0%","8","104","0","0","1","0","0","0","5","0","0","0","0","0","0","0","0","0","21","2","0","0","0","8","0","0","2","11","0","0","0","6","0","7","0","0","0","5","0"
"*06ib6*","Tawanda Chirewa","WOL","M","313","FA","MCI Sat 4:30PM","2,000","12.43","1.55","0","-","0%","8","131","0","0","1","0","0","0","7","0","0","1","0","0","0","0","0","1","12","2","1","0","0","3","0","0","3","11","1","0","0","3","0","7","0","0","0","2","0"
"*05o8k*","Fabio Silva","WOL","F","314","FA","MCI Sat 4:30PM","2,000","12.24","1.53","0","-","1%","8","253","0","0","4","0","0","0","12","0","0","2","0","0","0","0","1","5","21","0","2","0","0","6","0","0","4","15","2","0","2","15","0","5","0","0","0","8","1"
"*061vb*","James Hill","BOU","D","315","FA","@LIV Fri 7:00PM","3,800","11.58","2.32","0","-","1%","5","72","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","8","0","3","0","8","0","0","2","4","7","4","0","0","7","0","4","0","0","0","1","0"
"*062h7*","Tyler Adams","BOU","M","316","FA","@LIV Fri 7:00PM","6,500","10.7","3.57","3","437.7","4%","3","116","0","0","1","0","0","0","3","0","0","0","0","0","0","0","0","0","16","0","4","0","2","5","0","0","3","11","2","0","0","7","0","2","0","0","0","3","0"
"*04gw7*","Jadon Sancho","MUN","M","317","FA","ARS Sun 3:30PM","6,400","9.53","3.18","0","-","2%","3","73","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","1","19","0","1","0","0","5","0","0","0","6","0","0","0","10","0","3","0","0","0","1","0"
"*06dmn*","George Earthy","WHU","M","318","FA","@SUN Sat 2:00PM","2,000","8.71","2.9","0","-","1%","3","28","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","5","0","1","0","0","0","0","0","0","0","0","0","0","4","0","3","0","0","0","0","0"
"*061vk*","Jaidon Anthony","BUR","F","319","FA","@TOT Sat 2:00PM","2,000","7.84","2.61","49","138.1","53%","3","150","0","0","0","0","0","0","5","0","0","1","0","0","0","0","0","2","13","0","1","0","2","4","1","0","1","8","1","0","0","11","0","1","0","0","0","5","0"
