*072mq*,376,Brian Madjo,AVL,F,2500.0
*068n8*,377,Noni Madueke,ARS,"M,F",4000.0
*0784x*,378,Daizen Maeda,IPS,F,3800.0
*03gu4*,379,Harry Maguire,MUN,D,4800.0
*06yxc*,380,Rory Mahady,LEE,G,2500.0
*0666p*,381,Kobbie Mainoo,MUN,M,6000.0
*06uzu*,559,Mamadou Sarr,CHE,D,2500.0
*06xzg*,382,Giorgi Mamardashvili,LIV,G,3000.0
*07848*,383,Johan Manzambi,AVL,M,4400.0
*076d9*,388,Ephron Mason-Clark,COV,"M,F",2500.0
*076dl*,389,Eliot Matazo,HUL,M,2500.0
*066j4*,195,Mateo Joseph,LEE,F,2500.0
*05r8o*,390,Jean-Philippe Mateta,CRY,F,7700.0
*06pe1*,189,Mateus Fernandes,TOT,M,9700.0
*067yz*,555,Matheus Cunha,MUN,F,11000.0
*06exa*,205,Matheus Franca,CRY,F,2500.0
*063zi*,463,Matheus Nunes,MCI,"D,M",10100.0
*05ubh*,391,Remi Matthews,CRY,G,2500.0
*076du*,392,Azor Matusiwa,IPS,M,2500.0
*078gf*,393,Theo Mawene,BRF,F,2500.0
*06p4j*,394,Noussair Mazraoui,MUN,D,3800.0
*05trb*,395,Bryan Mbeumo,MUN,F,9500.0
*0722t*,396,Ryan McAidoo,MCI,F,2500.0
*05uhs*,404,James Mcatee,NOT,M,3100.0
*05y55*,397,Kasey McAteer,IPS,M,2500.0
*0477b*,398,Oliver McBurnie,HUL,F,4500.0
*06do3*,399,James McConnell,LIV,M,2500.0
*05rbn*,400,Thomas McGill,BHA,G,2500.0
*051k0*,401,John McGinn,AVL,M,8100.0
*04p0d*,403,Dwight McNeil,CRY,"M,F",4100.0
*06ews*,405,Dermot Mee,MUN,G,2500.0
*06mgk*,406,Jayden Meghoma,BRF,D,2500.0
*076dw*,407,Anis Mehmeti,IPS,M,2500.0
*0785q*,408,Mason Melia,TOT,F,2500.0
