"ID","Player","Team","Position","RkOv","Status","Opponent","Salary","FPts","FP/G","%D","ADP","Ros","GP","Min","G","A2","KP","AT","SOP","TLM","Tu","ErS","ErG","YC","SYC","RC","RCR","HB","Pen","Off","SFTP","AC","Int","CLO","CLR","CoSF","BC","BS","TkW+BS","DW","AER","BCC","BCM","BR","FKG","SBON","PKM","PKD","OG","GAO","CS"
"*06v6n*","Quilindschy Hartman","BUR","D","429","FA","@TOT Sat 2:00PM","6,500","0","0","2","446","2%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*05t6z*","Tim Iroegbunam","EVE","M","449","FA","@LEE Mon 7:00PM","3,300","0","0","0","-","2%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*06mnc*","Daichi Kamada","CRY","M","464","FA","@CHE Sun 1:00PM","3,900","0","0","1","1038.2","2%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*04azm*","Connor Roberts","BUR","D","585","FA","@TOT Sat 2:00PM","5,000","0","0","2","531.1","2%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*06onx*","Jean-Clair Todibo","WHU","D","634","FA","@SUN Sat 2:00PM","5,200","0","0","2","518.1","2%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*03xrs*","Axel Tuanzebe","BUR","D","643","FA","@TOT Sat 2:00PM","3,800","0","0","2","504.7","2%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*05gcs*","Sander Berge","FUL","M","317","FA","@BHA Sat 2:00PM","5,100","0","0","2","537.1","2%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*06mrz*","Pedro Lima","WOL","D","340","FA","MCI Sat 4:30PM","2,000","0","0","1","1043.2","2%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*06kyw*","Claudio Echeverri","MCI","M","382","FA","@WOL Sat 4:30PM","2,000","0","0","1","1143.2","2%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*06exa*","Matheus Franca","CRY","F","397","FA","@CHE Sun 1:00PM","2,600","0","0","0","-","2%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*06r9v*","Andres Garcia","AVL","D","401","FA","NEW Sat 11:30AM","2,200","0","0","0","-","2%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*06l4i*","Tyrique George","CHE","F","403","FA","CRY Sun 1:00PM","2,500","0","0","0","-","2%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*06mgp*","Luis Guilherme","WHU","M","491","FA","@SUN Sat 2:00PM","2,000","0","0","0","-","2%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*04ml6*","Konstantinos Mavropanos","WHU","D","506","FA","@SUN Sat 2:00PM","5,400","0","0","0","-","2%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*06v0m*","Luke ONien","SUN","M","550","FA","WHU Sat 2:00PM","2,000","0","0","0","-","2%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*06uzn*","Lucas Pires","BUR","D","570","FA","@TOT Sat 2:00PM","2,000","0","0","0","-","2%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*06y59*","Noah Sadiki","SUN","M","599","FA","WHU Sat 2:00PM","5,800","0","0","2","458.6","2%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*06635*","Oliver Scarles","WHU","D","606","FA","@SUN Sat 2:00PM","3,800","0","0","1","1069.2","2%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*06eo0*","Lesley Ugochukwu","CHE","M","649","FA","CRY Sun 1:00PM","4,400","0","0","1","1039.4","2%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*066r9*","Ehor Yarmolyuk","BRF","M","672","FA","@NOT Sun 1:00PM","4,300","0","0","0","-","2%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*05ogg*","Ajibola Alese","SUN","D","287","FA","WHU Sat 2:00PM","3,500","0","0","1","1122.2","1%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*06fwx*","Santiago Bueno","WOL","D","334","FA","MCI Sat 4:30PM","4,900","0","0","0","-","1%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*06kx1*","Justin Devenny","CRY","M","366","FA","@CHE Sun 1:00PM","2,800","0","0","0","-","1%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*06ew2*","Axel Disasi","CHE","D","371","FA","CRY Sun 1:00PM","4,400","0","0","0","-","1%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*06fy7*","Nicolas Dominguez","NOT","M","375","FA","BRF Sun 1:00PM","5,400","0","0","0","-","1%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*06dmn*","George Earthy","WHU","M","381","FA","@SUN Sat 2:00PM","2,000","0","0","0","-","1%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*06fso*","Wataru Endo","LIV","M","387","FA","BOU Fri 7:00PM","2,500","0","0","0","-","1%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*06r5b*","Diego Gomez","BHA","M","425","FA","FUL Sat 2:00PM","3,500","0","0","0","-","1%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*06dpv*","Omari Kellyman","CHE","M","467","FA","CRY Sun 1:00PM","2,000","0","0","0","-","1%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*06jh3*","Joshua King","FUL","M","471","FA","@BHA Sat 2:00PM","2,300","0","0","0","-","1%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*06dqv*","Luca Koleosho","BUR","M","475","FA","@TOT Sat 2:00PM","2,000","0","0","0","-","1%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*06lox*","Mikey Moore","TOT","F","520","FA","BUR Sat 2:00PM","2,900","0","0","0","-","1%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*05udw*","Romaine Mundle","SUN","F","528","FA","WHU Sat 2:00PM","5,700","0","0","4","432.7","1%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*05rjn*","Jesurun Rak-Sakyi","CRY","M","575","FA","@CHE Sun 1:00PM","2,000","0","0","0","-","1%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*06few*","Youssef Chermiti","EVE","F","576","FA","@LEE Mon 7:00PM","2,000","0","0","0","-","1%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*05afj*","Largie Ramazani","LEE","F","577","FA","EVE Mon 7:00PM","6,900","0","0","3","428","1%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*06oav*","Guido Rodriguez","WHU","M","590","FA","@SUN Sat 2:00PM","3,700","0","0","0","-","1%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*06fxu*","Ibrahim Sangare","NOT","M","602","FA","BRF Sun 1:00PM","3,700","0","0","1","1180.8","1%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*06uzu*","Mamadou Sarr","CHE","D","605","FA","CRY Sun 1:00PM","2,000","0","0","0","-","1%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*05o8k*","Fabio Silva","WOL","F","616","FA","MCI Sat 4:30PM","2,000","0","0","0","-","1%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*06v0y*","Luka Vuskovic","TOT","D","656","FA","BUR Sat 2:00PM","2,000","0","0","0","-","1%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*06uns*","Tom Watson","BHA","F","657","FA","FUL Sat 2:00PM","2,000","0","0","0","-","1%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*06l4c*","Ethan Wheatley","MUN","F","660","FA","ARS Sun 3:30PM","2,000","0","0","0","-","1%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*06r5d*","Min-Hyeok Yang","TOT","F","671","FA","BUR Sat 2:00PM","2,000","0","0","0","-","1%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*06r9x*","Vitor Reis","MCI","D","679","FA","@WOL Sat 4:30PM","2,000","0","0","0","-","1%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*06eka*","Igor Julio","BHA","D","681","FA","FUL Sat 2:00PM","3,800","0","0","0","-","1%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*06y28*","Sebastiaan Bornauw","LEE","D","327","FA","EVE Mon 7:00PM","2,000","0","0","0","-","1%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*06zbp*","Max Dowman","ARS","M","379","FA","@MUN Sun 3:30PM","2,000","0","0","2","1094.6","1%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*06yb8*","Diego Leon","MUN","D","490","FA","ARS Sun 3:30PM","2,000","0","0","1","1135","1%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*06zbm*","Cristhian Mosquera","ARS","D","524","FA","@MUN Sun 3:30PM","2,000","0","0","0","-","1%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*06cly*","Enock Agyei","BUR","F","283","FA","@TOT Sat 2:00PM","2,000","0","0","0","-","1%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*06l2r*","Harry Amass","MUN","D","290","FA","ARS Sun 3:30PM","2,800","0","0","0","-","1%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*06r5m*","Aaron Anselmino","CHE","D","294","FA","CRY Sun 1:00PM","2,000","0","0","0","-","1%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*06p4l*","Julian Araujo","BOU","D","295","FA","@LIV Fri 7:00PM","2,200","0","0","0","-","1%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*06onv*","Harrison Armstrong","EVE","M","298","FA","@LEE Mon 7:00PM","2,000","0","0","0","-","1%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*02lpf*","Ross Barkley","AVL","M","310","FA","NEW Sat 11:30AM","3,900","0","0","0","-","1%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*05r4h*","Lamare Bogarde","AVL","D","325","FA","NEW Sat 11:30AM","2,800","0","0","0","-","1%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*06uzv*","Dario Essugo","CHE","M","343","FA","CRY Sun 1:00PM","2,000","0","0","0","-","1%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*06crn*","Toby Collyer","MUN","M","352","FA","ARS Sun 3:30PM","3,200","0","0","0","-","1%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*06ime*","Radu Dragusin","TOT","D","380","FA","BUR Sat 2:00PM","4,200","0","0","0","-","1%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*064op*","Tyler Fredricson","MUN","D","398","FA","ARS Sun 3:30PM","3,700","0","0","0","-","1%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*06v03*","Harry Gray","LEE","F","415","FA","EVE Mon 7:00PM","2,000","0","0","0","-","1%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*06kqy*","Ayden Heaven","MUN","D","433","FA","ARS Sun 3:30PM","3,700","0","0","0","-","1%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*061vb*","James Hill","BOU","D","438","FA","@LIV Fri 7:00PM","3,800","0","0","0","-","1%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*04yjx*","Ki-Jana Hoever","WOL","D","442","FA","MCI Sat 4:30PM","2,000","0","0","0","-","1%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*06mnb*","Samuel Iling-Junior","AVL","F","448","FA","NEW Sat 11:30AM","2,000","0","0","0","-","1%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*062cl*","Issa Kabore","MCI","D","462","FA","@WOL Sat 4:30PM","2,000","0","0","0","-","1%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*066t2*","Will Lankshear","TOT","F","484","FA","BUR Sat 2:00PM","2,000","0","0","0","-","1%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*06do1*","Zach Marsh","CRY","F","502","FA","@CHE Sun 1:00PM","2,000","0","0","0","-","1%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*05uhk*","Tyler Morton","LIV","M","523","FA","BOU Fri 7:00PM","2,000","0","0","0","-","1%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*06ewy*","Alex Murphy","NEW","D","534","FA","@AVL Sat 11:30AM","2,000","0","0","0","-","1%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*06rrr*","Hindolo Mustapha","CRY","M","535","FA","@CHE Sun 1:00PM","2,000","0","0","0","-","1%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*06phr*","Gustavo Nunes","BRF","F","546","FA","@NOT Sun 1:00PM","2,000","0","0","0","-","1%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*06hze*","Treymaurice Nyoni","LIV","M","547","FA","BOU Fri 7:00PM","2,000","0","0","0","-","1%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*066iz*","Lewis Orford","WHU","M","559","FA","@SUN Sat 2:00PM","2,100","0","0","0","-","1%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*05vyc*","Aaron Ramsey","BUR","M","579","FA","@TOT Sat 2:00PM","2,000","0","0","0","-","1%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*06pig*","Morato","NOT","D","589","FA","BRF Sun 1:00PM","3,800","0","0","0","-","1%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*06uzx*","Isaac Schmidt","LEE","D","608","FA","EVE Mon 7:00PM","2,000","0","0","0","-","1%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*06r7f*","Julio Soler","BOU","D","617","FA","@LIV Fri 7:00PM","2,000","0","0","0","-","1%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*03sbh*","Enes Unal","BOU","F","651","FA","@LIV Fri 7:00PM","3,100","0","0","0","-","1%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*06msb*","Malick Yalcouye","BHA","M","670","FA","FUL Sat 2:00PM","2,000","0","0","0","-","1%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*06v0u*","Ahmed Abdullahi","SUN","F","276","FA","WHU Sat 2:00PM","2,000","0","0","0","-","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*06kwp*","Josh Acheampong","CHE","D","277","FA","CRY Sun 1:00PM","2,000","0","0","0","-","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*067y2*","Daniel Adu-Addei","BOU","F","280","FA","@LIV Fri 7:00PM","2,000","0","0","0","-","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*06nvc*","Asher Agbinone","CRY","M","282","FA","@CHE Sun 1:00PM","2,000","0","0","0","-","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*06v0v*","Milan Aleksic","SUN","F","286","FA","WHU Sat 2:00PM","2,000","0","0","0","-","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*06kwh*","Benjamin Arthur","BRF","D","299","FA","@NOT Sun 1:00PM","2,000","0","0","0","-","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*06zef*","Adam Aznou","EVE","D","304","FA","@LEE Mon 7:00PM","2,000","0","0","0","-","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*06clx*","Jordan Beyer","BUR","D","320","FA","@TOT Sat 2:00PM","2,000","0","0","0","-","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*06cm7*","Josh Bowler","NOT","M","329","FA","BRF Sun 1:00PM","2,000","0","0","0","1104","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*06v0k*","Alan Browne","SUN","M","332","FA","WHU Sat 2:00PM","2,000","0","0","0","-","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*03ysd*","Sam Byram","LEE","D","336","FA","EVE Mon 7:00PM","2,000","0","0","0","-","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*06v00*","Sam Chambers","LEE","M","345","FA","EVE Mon 7:00PM","2,000","0","0","0","-","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*06xzh*","Antonito Cordero","NEW","F","355","FA","@AVL Sat 11:30AM","2,000","0","0","0","-","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*06xzf*","Charlie Crew","LEE","M","357","FA","EVE Mon 7:00PM","2,000","0","0","0","-","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*06nyw*","Jorge Cuenca","FUL","D","358","FA","@BHA Sat 2:00PM","2,700","0","0","0","-","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*05nio*","Alfie Devine","TOT","M","367","FA","BUR Sat 2:00PM","2,000","0","0","0","-","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*05uog*","Lewis Dobbin","AVL","F","372","FA","NEW Sat 11:30AM","2,000","0","0","0","-","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*066t3*","Jamie Donley","TOT","F","376","FA","BUR Sat 2:00PM","2,000","0","0","0","-","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*06xzb*","Romelle Donovan","BRF","M","377","FA","@NOT Sun 1:00PM","2,000","0","0","0","-","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*06jgk*","Romain Faivre","BOU","M","390","FA","@LIV Fri 7:00PM","2,000","0","0","0","-","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
